"spcode","kingdom","phylum","class","family","genus","species","common_name","order"
37020921,"Animalia","Chordata","Elasmobranchii","Centrophoridae","Unknown","spp",NA,"Squaliformes"
37261903,"Animalia","Chordata","Actinopterygii","Holocentridae","Ostichthys","spp",NA,"Beryciformes"
37118906,"Animalia","Chordata","Actinopterygii","Synodontidae","Unknown","spp",NA,"Aulopiformes"
37386906,"Animalia","Chordata","Actinopterygii","Scaridae","Leptoscarus","spp",NA,"Perciformes"
37224918,"Animalia","Chordata","Actinopterygii","Melanonidae","Unknown","spp",NA,"Gadiformes"
37403902,"Animalia","Chordata","Actinopterygii","Bovichtidae","Halaphritis","spp",NA,"Perciformes"
37108000,"Animalia","Chordata","Actinopterygii","Astronesthidae","Unknown","spp","snaggletooths","Stomiiformes"
37341000,"Animalia","Chordata","Actinopterygii","Leiognathidae","Unknown","spp","ponyfishes","Perciformes"
37205000,"Animalia","Chordata","Actinopterygii","Batrachoididae","Unknown","spp","frogfishes","Batrachoidiformes"
37267000,"Animalia","Chordata","Actinopterygii","Caproidae","Unknown","spp","deepsea boarfishes","Perciformes"
37117000,"Animalia","Chordata","Actinopterygii","Aulopidae","Unknown","spp","threadsails","Aulopiformes"
37311959,"Animalia","Chordata","Actinopterygii","Ostracoberycidae","Unknown","spp",NA,"Perciformes"
37311926,"Animalia","Chordata","Actinopterygii","Acropomatidae","Doederleinia","spp",NA,"Perciformes"
37013913,"Animalia","Chordata","Elasmobranchii","Parascylliidae","Unknown","spp",NA,"Orectolobiformes"
37439917,"Animalia","Chordata","Actinopterygii","Scombrolabracidae","Unknown","spp",NA,"Perciformes"
37226908,"Animalia","Chordata","Actinopterygii","Gadidae","Unknown","spp",NA,"Gadiformes"
37439918,"Animalia","Chordata","Actinopterygii","Gempylidae","Unknown","spp",NA,"Perciformes"
37099902,"Animalia","Chordata","Actinopterygii","Opisthoproctidae","Rhynchohyalus","spp",NA,"Osmeriformes"
37330000,"Animalia","Chordata","Actinopterygii","Sillaginidae","Unknown","spp","whitings","Perciformes"
37428969,"Animalia","Chordata","Actinopterygii","Gobiidae","Periophthalmodon","spp",NA,"Perciformes"
37287946,"Animalia","Chordata","Actinopterygii","Apistidae","Unknown","spp",NA,"Scorpaeniformes"
37013911,"Animalia","Chordata","Elasmobranchii","Ginglymostomatidae","Unknown","spp",NA,"Orectolobiformes"
37336000,"Animalia","Chordata","Actinopterygii","Echeneidae","Unknown","spp","remoras","Perciformes"
37438000,"Animalia","Chordata","Actinopterygii","Siganidae","Unknown","spp","rabbitfishes","Perciformes"
37457000,"Animalia","Chordata","Actinopterygii","Psettodidae","Unknown","spp","halibuts","Pleuronectiformes"
37106902,"Animalia","Chordata","Actinopterygii","Gonostomatidae","Cyclothone","spp",NA,"Stomiiformes"
37287939,"Animalia","Chordata","Actinopterygii","Scorpaenidae","Scorpaenodes","spp",NA,"Scorpaeniformes"
37224913,"Animalia","Chordata","Actinopterygii","Moridae","Mora","spp",NA,"Gadiformes"
37439904,"Animalia","Chordata","Actinopterygii","Gempylidae","Lepidocybium","spp",NA,"Perciformes"
37384919,"Animalia","Chordata","Actinopterygii","Labridae","Gomphosus","spp",NA,"Perciformes"
37266906,"Animalia","Chordata","Actinopterygii","Oreosomatidae","Pseudocyttus","spp",NA,"Zeiformes"
37311949,"Animalia","Chordata","Actinopterygii","Acropomatidae","Synagrops","spp","[an ocean bass]","Perciformes"
37287930,"Animalia","Chordata","Actinopterygii","Tetrarogidae","Paracentropogon","spp",NA,"Scorpaeniformes"
37229903,"Animalia","Chordata","Actinopterygii","Carapidae","Encheliophis","spp",NA,"Ophidiiformes"
37465918,"Animalia","Chordata","Actinopterygii","Monacanthidae","Colurodontis","spp",NA,"Tetraodontiformes"
37369901,"Animalia","Chordata","Actinopterygii","Oplegnathidae","Oplegnathus","spp",NA,"Perciformes"
37386902,"Animalia","Chordata","Actinopterygii","Scaridae","Calotomus","spp",NA,"Perciformes"
37428932,"Animalia","Chordata","Actinopterygii","Gobiidae","Eviota","spp",NA,"Perciformes"
37455901,"Animalia","Chordata","Actinopterygii","Mastacembelidae","Macrognathus","spp",NA,"Synbranchiformes"
37041901,"Animalia","Chordata","Elasmobranchii","Mobulidae","Manta","spp",NA,"Myliobatiformes"
37405901,"Animalia","Chordata","Actinopterygii","Artedidraconidae","Artedidraco","spp",NA,"Perciformes"
37216903,"Animalia","Chordata","Actinopterygii","Oneirodidae","Dolopichthys","spp",NA,"Lophiiformes"
37330904,"Animalia","Chordata","Actinopterygii","Sillaginidae","Sillago","spp",NA,"Perciformes"
37310901,"Animalia","Chordata","Actinopterygii","Ambassidae","Ambassis","spp",NA,"Perciformes"
37122903,"Animalia","Chordata","Actinopterygii","Myctophidae","Bolinichthys","spp",NA,"Myctophiformes"
37109907,"Animalia","Chordata","Actinopterygii","Melanostomiidae","Pachystomias","spp",NA,"Stomiiformes"
37212902,"Animalia","Chordata","Actinopterygii","Ogcocephalidae","Dibranchus","spp",NA,"Lophiiformes"
37287919,"Animalia","Chordata","Actinopterygii","Scorpaenidae","Hipposcorpaena","spp",NA,"Scorpaeniformes"
37067912,"Animalia","Chordata","Actinopterygii","Congridae","Gavialiceps","spp",NA,"Anguilliformes"
37068912,"Animalia","Chordata","Actinopterygii","Ophichthidae","Myrichthys","spp",NA,"Anguilliformes"
37277000,"Animalia","Chordata","Actinopterygii","Aulostomidae","Unknown","spp","trumpetfishes","Syngnathiformes"
37255000,"Animalia","Chordata","Actinopterygii","Trachichthyidae","Unknown","spp","roughies","Beryciformes"
37192000,"Animalia","Chordata","Actinopterygii","Plotosidae","Unknown","spp","eeltail catfishes","Siluriformes"
37109000,"Animalia","Chordata","Actinopterygii","Melanostomiidae","Unknown","spp","scaleless dragonfishes","Stomiiformes"
37331000,"Animalia","Chordata","Actinopterygii","Malacanthidae","Unknown","spp","tilefishes","Perciformes"
37177000,"Animalia","Chordata","Actinopterygii","Pangasiidae","Unknown","spp","shark catfishes","Siluriformes"
37388000,"Animalia","Chordata","Actinopterygii","Opistognathidae","Unknown","spp","jawfishes","Perciformes"
37094904,"Animalia","Chordata","Actinopterygii","Salmonidae","Salmo","spp","trout and salmon","Salmoniformes"
37224902,"Animalia","Chordata","Actinopterygii","Moridae","Lepidion","spp","[a pelagic cod]","Gadiformes"
37440000,"Animalia","Chordata","Actinopterygii","Trichiuridae","Unknown","spp","cutlassfishes","Perciformes"
37450750,"Animalia","Chordata","Actinopterygii","Anabantidae","Anabas","spp","[a climbing perch]","Perciformes"
37040000,"Animalia","Chordata","Elasmobranchii","Rhinopteridae","Unknown","spp","cownose rays","Myliobatiformes"
37367000,"Animalia","Chordata","Actinopterygii","Pentacerotidae","Unknown","spp","boarfishes","Perciformes"
37011000,"Animalia","Chordata","Elasmobranchii","Cetorhinidae","Unknown","spp","basking sharks","Lamniformes"
37212000,"Animalia","Chordata","Actinopterygii","Ogcocephalidae","Unknown","spp","seabats","Lophiiformes"
37337905,"Animalia","Chordata","Actinopterygii","Carangidae","Scomberoides","spp","queenfish","Perciformes"
37461000,"Animalia","Chordata","Actinopterygii","Pleuronectidae","Unknown","spp","righteye flounders","Pleuronectiformes"
37403000,"Animalia","Chordata","Actinopterygii","Bovichtidae","Unknown","spp","thornfishes","Perciformes"
37041000,"Animalia","Chordata","Elasmobranchii","Mobulidae","Unknown","spp","devilrays","Myliobatiformes"
37429900,"Animalia","Chordata","Actinopterygii","Eleotridae","Oxyeleotris","spp","[a gudgeon]","Perciformes"
37465902,"Animalia","Chordata","Actinopterygii","Monacanthidae","Meuschenia","spp","reef leatherjacket","Tetraodontiformes"
37347902,"Animalia","Chordata","Actinopterygii","Nemipteridae","Scolopsis","spp","[a threadfin bream]","Perciformes"
37443000,"Animalia","Chordata","Actinopterygii","Luvaridae","Unknown","spp","louvars","Perciformes"
37024900,"Animalia","Chordata","Elasmobranchii","Squatinidae","Squatina","spp","angel shark","Squatiniformes"
37288901,"Animalia","Chordata","Actinopterygii","Triglidae","Lepidotrigla","spp","butterfly gurnard","Scorpaeniformes"
37086903,"Animalia","Chordata","Actinopterygii","Engraulidae","Thryssa","spp","[an anchovy]","Clupeiformes"
37112000,"Animalia","Chordata","Actinopterygii","Stomiidae","Unknown","spp","scaly dragonfishes","Stomiiformes"
37023900,"Animalia","Chordata","Elasmobranchii","Pristiophoridae","Pristiophorus","spp","sawshark","Pristiophoriformes"
37098000,"Animalia","Chordata","Actinopterygii","Bathylagidae","Unknown","spp","deepsea smelts","Osmeriformes"
37332000,"Animalia","Chordata","Actinopterygii","Labracoglossidae","Unknown","spp","knifefishes","Perciformes"
37458000,"Animalia","Chordata","Actinopterygii","Citharidae","Unknown","spp","largescale flounders","Pleuronectiformes"
37323000,"Animalia","Chordata","Actinopterygii","Kuhliidae","Unknown","spp","flagtails","Perciformes"
37077000,"Animalia","Chordata","Actinopterygii","Cyematidae","Unknown","spp","bobtail snipe eels","Saccopharyngiformes"
37123000,"Animalia","Chordata","Actinopterygii","Ipnopidae","Unknown","spp","spiderfishes","Aulopiformes"
37211000,"Animalia","Chordata","Actinopterygii","Chaunacidae","Unknown","spp","coffinfishes","Lophiiformes"
37335000,"Animalia","Chordata","Actinopterygii","Rachycentridae","Unknown","spp","black kingfishes","Perciformes"
37287904,"Animalia","Chordata","Actinopterygii","Scorpaenidae","Scorpaena","spp","scorpionfishes","Scorpaeniformes"
37031900,"Animalia","Chordata","Elasmobranchii","Rajidae","Raja","spp","skates","Rajiformes"
37254000,"Animalia","Chordata","Actinopterygii","Diretmidae","Unknown","spp","spinyfins","Beryciformes"
37337901,"Animalia","Chordata","Actinopterygii","Carangidae","Decapterus","spp","amberfish","Perciformes"
37279000,"Animalia","Chordata","Actinopterygii","Macroramphosidae","Unknown","spp","bellowsfishes","Syngnathiformes"
37225000,"Animalia","Chordata","Actinopterygii","Bregmacerotidae","Unknown","spp","codlets","Gadiformes"
37027000,"Animalia","Chordata","Elasmobranchii","Rhinobatidae, Glaucostegidae, Trygonorrhinidae","Unknown","spp","guitarfishes","Rajiformes"
37437900,"Animalia","Chordata","Actinopterygii","Acanthuridae","Unknown","spp","[a surgeonfish]","Perciformes"
37469000,"Animalia","Chordata","Actinopterygii","Diodontidae","Unknown","spp","porcupinefishes","Tetraodontiformes"
37346916,"Animalia","Chordata","Actinopterygii","Lutjanidae","Pristipomoides","spp","[a tropical snapper]","Perciformes"
37060900,"Animalia","Chordata","Actinopterygii","Muraenidae","Gymnothorax","spp","moray eels","Anguilliformes"
37085906,"Animalia","Chordata","Actinopterygii","Clupeidae","Sardinella","spp","Sardinella","Clupeiformes"
37461900,"Animalia","Chordata","Actinopterygii","Pleuronectidae","Ammotretis","spp","bay flounder","Pleuronectiformes"
37259000,"Animalia","Chordata","Actinopterygii","Monocentrididae","Unknown","spp","pineapplefishes","Beryciformes"
37309000,"Animalia","Chordata","Actinopterygii","Pegasidae","Unknown","spp","seamoths","Gasterosteiformes"
37265000,"Animalia","Chordata","Actinopterygii","Grammicolepididae","Unknown","spp","scaly dories","Zeiformes"
37463000,"Animalia","Chordata","Actinopterygii","Cynoglossidae","Unknown","spp","tongue soles","Pleuronectiformes"
37425000,"Animalia","Chordata","Actinopterygii","Ammodytidae","Unknown","spp","sandlances","Perciformes"
37359000,"Animalia","Chordata","Actinopterygii","Toxotidae","Unknown","spp","archerfishes","Perciformes"
37283750,"Animalia","Chordata","Actinopterygii","Channidae","Channa","spp","[a snakehead]","Perciformes"
37026900,"Animalia","Chordata","Elasmobranchii","Rhinidae","Rhynchobatus","spp","[a wedgefish]","Rajiformes"
37100000,"Animalia","Chordata","Actinopterygii","Salangidae","Unknown","spp","noodlefishes","Osmeriformes"
37278900,"Animalia","Chordata","Actinopterygii","Fistulariidae","Fistularia","spp","[a flutemouth]","Syngnathiformes"
37232900,"Animalia","Chordata","Actinopterygii","Macrouridae","Coelorinchus","spp","whiptails","Gadiformes"
37466902,"Animalia","Chordata","Actinopterygii","Ostraciidae","Anoplocapros","spp",NA,"Tetraodontiformes"
37223901,"Animalia","Chordata","Actinopterygii","Muraenolepididae","Muraenolepis","spp",NA,"Gadiformes"
37112901,"Animalia","Chordata","Actinopterygii","Stomiidae","Photostomias","spp",NA,"Stomiiformes"
37068916,"Animalia","Chordata","Actinopterygii","Ophichthidae","Ophisurus","spp",NA,"Anguilliformes"
37020917,"Animalia","Chordata","Elasmobranchii","Somniosidae","Scymnodalatias","spp",NA,"Squaliformes"
37429905,"Animalia","Chordata","Actinopterygii","Eleotridae","Calumia","spp",NA,"Perciformes"
37311944,"Animalia","Chordata","Actinopterygii","Serranidae","Rainfordia","spp",NA,"Perciformes"
37427901,"Animalia","Chordata","Actinopterygii","Callionymidae","Anaora","spp",NA,"Perciformes"
37460905,"Animalia","Chordata","Actinopterygii","Paralichthyidae","Cephalopsetta","spp",NA,"Pleuronectiformes"
37311938,"Animalia","Chordata","Actinopterygii","Serranidae","Othos","spp",NA,"Perciformes"
37068901,"Animalia","Chordata","Actinopterygii","Ophichthidae","Allips","spp",NA,"Anguilliformes"
37428927,"Animalia","Chordata","Actinopterygii","Gobiidae","Discordipinna","spp",NA,"Perciformes"
37287922,"Animalia","Chordata","Actinopterygii","Setarchidae","Lioscorpius","spp",NA,"Scorpaeniformes"
37292906,"Animalia","Chordata","Actinopterygii","Pataecidae","Unknown","spp",NA,"Scorpaeniformes"
37429922,"Animalia","Chordata","Actinopterygii","Xenisthmidae","Unknown","spp",NA,"Perciformes"
37246908,"Animalia","Chordata","Actinopterygii","Atherinidae","Kestratherina","spp",NA,"Atheriniformes"
37123901,"Animalia","Chordata","Actinopterygii","Ipnopidae","Bathypterois","spp",NA,"Aulopiformes"
37377902,"Animalia","Chordata","Actinopterygii","Cheilodactylidae","Cheilodactylus","spp",NA,"Perciformes"
37114904,"Animalia","Chordata","Actinopterygii","Alepocephalidae","Bajacalifornia","spp",NA,"Osmeriformes"
37313901,"Animalia","Chordata","Actinopterygii","Pseudochromidae","Amsichthys","spp",NA,"Perciformes"
37246911,"Animalia","Chordata","Actinopterygii","Atherinidae","Unknown","spp",NA,"Atheriniformes"
37361907,"Animalia","Chordata","Actinopterygii","Scorpididae","Tilodon","spp",NA,"Perciformes"
37346923,"Animalia","Chordata","Actinopterygii","Lutjanidae","Macolor","spp",NA,"Perciformes"
37182901,"Animalia","Chordata","Actinopterygii","Clariidae","Clarias","spp",NA,"Siluriformes"
37354905,"Animalia","Chordata","Actinopterygii","Sciaenidae","Atractoscion","spp",NA,"Perciformes"
37429913,"Animalia","Chordata","Actinopterygii","Eleotridae","Mogurnda","spp",NA,"Perciformes"
37371901,"Animalia","Chordata","Actinopterygii","Cichlidae","Andinoacara","spp","[a cichlid]","Perciformes"
37296904,"Animalia","Chordata","Actinopterygii","Platycephalidae","Ambiserrula","spp",NA,"Scorpaeniformes"
37384915,"Animalia","Chordata","Actinopterygii","Labridae","Diproctacanthus","spp",NA,"Perciformes"
37378901,"Animalia","Chordata","Actinopterygii","Latridae","Latris","spp",NA,"Perciformes"
37462906,"Animalia","Chordata","Actinopterygii","Soleidae","Liachirus","spp",NA,"Pleuronectiformes"
37109901,"Animalia","Chordata","Actinopterygii","Melanostomiidae","Bathophilus","spp",NA,"Stomiiformes"
37106901,"Animalia","Chordata","Actinopterygii","Gonostomatidae","Bonapartia","spp",NA,"Stomiiformes"
37240901,"Animalia","Chordata","Actinopterygii","Cyprinodontidae","Jordanella","spp",NA,"Cyprinodontiformes"
37460923,"Animalia","Chordata","Actinopterygii","Achiropsettidae","Unknown","spp",NA,"Pleuronectiformes"
37122907,"Animalia","Chordata","Actinopterygii","Myctophidae","Diogenichthys","spp",NA,"Myctophiformes"
37372919,"Animalia","Chordata","Actinopterygii","Pomacentridae","Pomachromis","spp",NA,"Perciformes"
37020920,"Animalia","Chordata","Elasmobranchii","Somniosidae","Zameus","spp",NA,"Squaliformes"
37287943,"Animalia","Chordata","Actinopterygii","Setarchidae","Setarches","spp",NA,"Scorpaeniformes"
37465927,"Animalia","Chordata","Actinopterygii","Monacanthidae","Pervagor","spp",NA,"Tetraodontiformes"
37467910,"Animalia","Chordata","Actinopterygii","Tetraodontidae","Sphoeroides","spp",NA,"Tetraodontiformes"
37122920,"Animalia","Chordata","Actinopterygii","Myctophidae","Nannobrachium","spp",NA,"Myctophiformes"
37316901,"Animalia","Chordata","Actinopterygii","Plesiopidae","Assessor","spp",NA,"Perciformes"
37428994,"Animalia","Chordata","Actinopterygii","Gobiidae","Vanderhorstia","spp",NA,"Perciformes"
37372922,"Animalia","Chordata","Actinopterygii","Pomacentridae","Stegastes","spp",NA,"Perciformes"
37212905,"Animalia","Chordata","Actinopterygii","Ogcocephalidae","Halieutopsis","spp",NA,"Lophiiformes"
37465905,"Animalia","Chordata","Actinopterygii","Monacanthidae","Acanthaluteres","spp",NA,"Tetraodontiformes"
37384928,"Animalia","Chordata","Actinopterygii","Labridae","Macropharyngodon","spp",NA,"Perciformes"
37288907,"Animalia","Chordata","Actinopterygii","Peristediidae","Heminodus","spp",NA,"Scorpaeniformes"
37288908,"Animalia","Chordata","Actinopterygii","Peristediidae","Paraheminodus","spp",NA,"Scorpaeniformes"
37309901,"Animalia","Chordata","Actinopterygii","Pegasidae","Eurypegasus","spp",NA,"Gasterosteiformes"
37245905,"Animalia","Chordata","Actinopterygii","Melanotaeniidae","Rhadinocentrus","spp",NA,"Atheriniformes"
37290905,"Animalia","Chordata","Actinopterygii","Aploactinidae","Bathyaploactis","spp",NA,"Scorpaeniformes"
37122910,"Animalia","Chordata","Actinopterygii","Myctophidae","Hygophum","spp",NA,"Myctophiformes"
37414901,"Animalia","Chordata","Actinopterygii","Ophiclinidae","Ophiclinops","spp",NA,"Perciformes"
37467905,"Animalia","Chordata","Actinopterygii","Tetraodontidae","Feroxodon","spp",NA,"Tetraodontiformes"
37393904,"Animalia","Chordata","Actinopterygii","Percophidae","Enigmapercis","spp",NA,"Perciformes"
37321909,"Animalia","Chordata","Actinopterygii","Terapontidae","Pelsartia","spp",NA,"Perciformes"
37114910,"Animalia","Chordata","Actinopterygii","Alepocephalidae","Leptochilichthys","spp",NA,"Osmeriformes"
37314901,"Animalia","Chordata","Actinopterygii","Pseudogrammatidae","Aporops","spp",NA,"Perciformes"
37386904,"Animalia","Chordata","Actinopterygii","Scaridae","Chlorurus","spp",NA,"Perciformes"
37327906,"Animalia","Chordata","Actinopterygii","Apogonidae","Cheilodipterus","spp",NA,"Perciformes"
37035904,"Animalia","Chordata","Elasmobranchii","Dasyatidae","Pastinachus","spp",NA,"Rajiformes"
37313909,"Animalia","Chordata","Actinopterygii","Pseudochromidae","Oxycercichthys","spp",NA,"Perciformes"
37465935,"Animalia","Chordata","Actinopterygii","Balistidae","Sufflamen","spp",NA,"Tetraodontiformes"
